Source_File,Greek_Word
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 6/6. Vol Six_First Teaching_12_April_2025.docx,ουδέν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 6/6. Vol Six_First Teaching_12_April_2025.docx,οὐδέ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 6/6. Vol Six_First Teaching_12_April_2025.docx,ἕν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 6/6. Vol Six_First Teaching_12_April_2025.docx,Aπόλυτος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 6/6. Vol Six_First Teaching_12_April_2025.docx,Aπόλυτον
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 6/6. Vol Six_First Teaching_12_April_2025.docx,πρότερος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 6/6. Vol Six_First Teaching_12_April_2025.docx,ΰστερος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 6/6. Vol Six_First Teaching_12_April_2025.docx,νόησις
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 6/6. Vol Six_First Teaching_12_April_2025.docx,ουδέν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 6/6. Vol Six_First Teaching_12_April_2025.docx,οὐδέ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 6/6. Vol Six_First Teaching_12_April_2025.docx,ἕν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 6/6. Vol Six_First Teaching_12_April_2025.docx,Aπόλυτος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 6/6. Vol Six_First Teaching_12_April_2025.docx,Aπόλυτον
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 6/6. Vol Six_First Teaching_12_April_2025.docx,ἄνθρωπος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 6/6. Vol Six_First Teaching_12_April_2025.docx,καινός
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,Καί
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,γνώσεσθε
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,τήν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,άλήθειαν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,καί
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,ή
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,άλήθεια
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,έλευθερώσει
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,ύμας
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,κατηγορία
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,κατηγορία
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,κατηγορέω
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,κατά
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,ἀγορεύω
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,ἀγορά
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,Κατηγορίαι
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,οὐσία
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,ποσόν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,ποιόν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,πρός
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,τι
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,ποῦ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,πότε
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,κεῖσθαι
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,ἔχειν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,ποιεῖν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,πάσχειν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,ε
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,πιστη
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,μη
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,β
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,β2
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,β
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,β
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,β
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,ε
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,ε
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,ε
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,ε
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,ε
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,ε
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,τα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,συγκεχυμε
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,να
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,ε
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,κ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,τω
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,ν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,καθο
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,λου
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,ε
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,πι
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,τα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,καθ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,καστα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,το
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,λον
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,κατα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,τη
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,ν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,αἰ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,σθησιν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,γνωριμω
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,τερον
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,επέκεινα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,τής
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,οϋςίας
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,τα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,συγκεχυμε
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,να
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,ε
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,κ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,τω
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,ν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,καθο
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,λου
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,ε
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,πι
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,τα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,καθ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,καστα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,το
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,λον
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,κατα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,τη
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,ν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,αἰ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,σθησιν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,γνωριμω
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,τερον
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,ἀξιόω
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,μα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,ωμᾰ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,ἀξῐώμᾰτος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,κακών
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,κακών
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,κακών
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,Κάλλος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,είναι
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,η
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,λαμπρότητα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,της
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,Αληθείας
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,κακών
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,ἀρχαὶ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,τῆς
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,κρισέως
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,ἀλήθεια
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,δόξα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7. Vol Seven_First Teaching_12_April_2025.docx,παραδέχεσθαι
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,ἀξιόω
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,μα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,ωμᾰ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,ἀξῐώμᾰτος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,κακών
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,ουδέν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,οὐδέ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,ἕν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,Aπόλυτος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,Aπόλυτον
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,κακών
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,τα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,συγκεχυμε
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,να
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,ε
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,κ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,τω
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,ν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,καθο
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,λου
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,ε
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,πι
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,τα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,καθ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,καστα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,το
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,λον
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,κατα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,τη
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,ν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,αἰ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,σθησιν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,γνωριμω
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,τερον
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,Κάλλος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,είναι
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,η
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,λαμπρότητα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,της
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,Αληθείας
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,νόησις
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,Πυθαγόρας
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,Σάμος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,Φιλόσοφος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,φίλος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,σοφία
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,απλός
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,σύνθετος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,Μικρὸς
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,Kόσμος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,Mακρὸς
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 7/7b. Vol Seven_Composition Document_12_April_2025.docx,Kόσμος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 8/8. Vol Eight_First Teaching_12_April_2025.docx,Καί
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 8/8. Vol Eight_First Teaching_12_April_2025.docx,γνώσεσθε
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 8/8. Vol Eight_First Teaching_12_April_2025.docx,τήν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 8/8. Vol Eight_First Teaching_12_April_2025.docx,άλήθειαν
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 8/8. Vol Eight_First Teaching_12_April_2025.docx,καί
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 8/8. Vol Eight_First Teaching_12_April_2025.docx,ή
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 8/8. Vol Eight_First Teaching_12_April_2025.docx,άλήθεια
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 8/8. Vol Eight_First Teaching_12_April_2025.docx,έλευθερώσει
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 8/8. Vol Eight_First Teaching_12_April_2025.docx,ύμας
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 8/8. Vol Eight_First Teaching_12_April_2025.docx,Σωτήρ
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 8/8. Vol Eight_First Teaching_12_April_2025.docx,Πρόσωπον
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 8/8. Vol Eight_First Teaching_12_April_2025.docx,Πρόσωπα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 8/8. Vol Eight_First Teaching_12_April_2025.docx,Ῥωμαῖοι
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 8/8. Vol Eight_First Teaching_12_April_2025.docx,τόπος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 8/8. Vol Eight_First Teaching_12_April_2025.docx,χώρα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 8/8. Vol Eight_First Teaching_12_April_2025.docx,Χώρα
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 8/8. Vol Eight_First Teaching_12_April_2025.docx,ᾍδης
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 8/8. Vol Eight_First Teaching_12_April_2025.docx,ἀρχαῖος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 8/8. Vol Eight_First Teaching_12_April_2025.docx,πρότερος
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 8/8. Vol Eight_First Teaching_12_April_2025.docx,ζωός
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 8/8. Vol Eight_First Teaching_12_April_2025.docx,γένεσις
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 8/8. Vol Eight_First Teaching_12_April_2025.docx,πρό
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 8/8. Vol Eight_First Teaching_12_April_2025.docx,κάρυον
/Users/zahidsyed/OneDrive/The First Teaching/The First Teaching Master/Volume 8/8. Vol Eight_First Teaching_12_April_2025.docx,αρχαίον
